Source,Target,Weight,Type
AA,CH,24,undirected
AA,CO,44,undirected
AA,CU,51,undirected
AA,IT,22,undirected
AA,MX,36,undirected
AA,NL,35,undirected
AA,PM,29,undirected
AA,SN,33,undirected
AA,SP,69,undirected
AA,US,133,undirected
AA,VE,21,undirected
AC,BB,37,undirected
AC,GJ,30,undirected
AC,IN,18,undirected
AC,JM,21,undirected
AC,MX,19,undirected
AC,PM,22,undirected
AC,TD,23,undirected
AC,UK,18,undirected
AC,US,74,undirected
AE,AF,115,undirected
AE,AG,63,undirected
AE,AO,58,undirected
AE,AR,40,undirected
AE,AS,1642,undirected
AE,AU,487,undirected
AE,BA,284,undirected
AE,BE,130,undirected
AE,BF,71,undirected
AE,BG,95,undirected
AE,BO,16,undirected
AE,BR,170,undirected
AE,BU,16,undirected
AE,BX,29,undirected
AE,CA,1002,undirected
AE,CB,35,undirected
AE,CD,16,undirected
AE,CE,68,undirected
AE,CF,17,undirected
AE,CH,4098,undirected
AE,CI,74,undirected
AE,CM,23,undirected
AE,CO,43,undirected
AE,CU,22,undirected
AE,DA,61,undirected
AE,DJ,56,undirected
AE,EC,20,undirected
AE,EG,477,undirected
AE,EI,400,undirected
AE,EN,37,undirected
AE,ET,82,undirected
AE,EZ,22,undirected
AE,FI,24,undirected
AE,FR,563,undirected
AE,GB,16,undirected
AE,GG,31,undirected
AE,GH,49,undirected
AE,GM,417,undirected
AE,GR,75,undirected
AE,HK,152,undirected
AE,HR,24,undirected
AE,HU,18,undirected
AE,ID,176,undirected
AE,IN,2259,undirected
AE,IR,644,undirected
AE,IS,168,undirected
AE,IT,241,undirected
AE,IZ,617,undirected
AE,JA,1261,undirected
AE,JO,204,undirected
AE,KE,87,undirected
AE,KN,99,undirected
AE,KS,205,undirected
AE,KU,629,undirected
AE,KZ,50,undirected
AE,LE,104,undirected
AE,LG,22,undirected
AE,LH,37,undirected
AE,LU,25,undirected
AE,LY,187,undirected
AE,MC,18,undirected
AE,ML,21,undirected
AE,MN,17,undirected
AE,MO,50,undirected
AE,MU,205,undirected
AE,MV,23,undirected
AE,MX,194,undirected
AE,MY,158,undirected
AE,MZ,24,undirected
AE,NI,470,undirected
AE,NL,1422,undirected
AE,NO,86,undirected
AE,NP,19,undirected
AE,NZ,111,undirected
AE,OS,32,undirected
AE,PE,27,undirected
AE,PK,398,undirected
AE,PL,53,undirected
AE,PM,41,undirected
AE,PO,62,undirected
AE,QA,937,undirected
AE,RI,40,undirected
AE,RO,20,undirected
AE,RP,194,undirected
AE,RS,1179,undirected
AE,SA,2168,undirected
AE,SE,36,undirected
AE,SF,397,undirected
AE,SG,274,undirected
AE,SL,17,undirected
AE,SN,343,undirected
AE,SO,62,undirected
AE,SP,206,undirected
AE,SU,59,undirected
AE,SW,772,undirected
AE,SY,252,undirected
AE,SZ,300,undirected
AE,TH,209,undirected
AE,TS,84,undirected
AE,TU,461,undirected
AE,TW,66,undirected
AE,TZ,120,undirected
AE,UG,82,undirected
AE,UK,1988,undirected
AE,UP,58,undirected
AE,US,8465,undirected
AE,UY,16,undirected
AE,VE,209,undirected
AE,VI,28,undirected
AE,VM,41,undirected
AE,WA,34,undirected
AE,WE,19,undirected
AE,YM,207,undirected
AE,ZA,47,undirected
AE,ZI,44,undirected
AF,AG,58,undirected
AF,AJ,97,undirected
AF,AL,23,undirected
AF,AM,32,undirected
AF,AR,66,undirected
AF,AS,340,undirected
AF,AU,109,undirected
AF,BA,25,undirected
AF,BE,112,undirected
AF,BG,246,undirected
AF,BM,34,undirected
AF,BO,19,undirected
AF,BR,106,undirected
AF,BU,33,undirected
AF,BX,69,undirected
AF,CA,208,undirected
AF,CB,49,undirected
AF,CD,26,undirected
AF,CE,118,undirected
AF,CF,20,undirected
AF,CH,692,undirected
AF,CI,26,undirected
AF,CU,116,undirected
AF,DA,662,undirected
AF,DR,19,undirected
AF,EC,16,undirected
AF,EG,228,undirected
AF,EI,139,undirected
AF,ER,43,undirected
AF,ET,30,undirected
AF,EZ,42,undirected
AF,FI,22,undirected
AF,FR,592,undirected
AF,GA,16,undirected
AF,GH,36,undirected
AF,GM,376,undirected
AF,GQ,39,undirected
AF,GR,322,undirected
AF,GT,18,undirected
AF,HA,24,undirected
AF,HK,27,undirected
AF,HO,22,undirected
AF,HR,33,undirected
AF,HU,50,undirected
AF,ID,80,undirected
AF,IN,1701,undirected
AF,IR,1415,undirected
AF,IS,331,undirected
AF,IT,231,undirected
AF,IV,17,undirected
AF,IZ,1488,undirected
AF,JA,384,undirected
AF,JE,24,undirected
AF,JO,84,undirected
AF,KE,60,undirected
AF,KG,31,undirected
AF,KN,159,undirected
AF,KS,242,undirected
AF,KU,54,undirected
AF,KV,30,undirected
AF,KZ,25,undirected
AF,LE,167,undirected
AF,LY,236,undirected
AF,MJ,25,undirected
AF,MK,34,undirected
AF,ML,56,undirected
AF,MO,143,undirected
AF,MR,42,undirected
AF,MX,203,undirected
AF,MY,51,undirected
AF,NI,103,undirected
AF,NL,60,undirected
AF,NO,56,undirected
AF,NP,147,undirected
AF,NZ,36,undirected
AF,OD,24,undirected
AF,OS,93,undirected
AF,PE,25,undirected
AF,PK,9703,undirected
AF,PL,158,undirected
AF,PM,42,undirected
AF,PO,43,undirected
AF,QA,127,undirected
AF,RI,31,undirected
AF,RO,66,undirected
AF,RP,195,undirected
AF,RQ,17,undirected
AF,RS,735,undirected
AF,SA,229,undirected
AF,SF,94,undirected
AF,SN,55,undirected
AF,SO,128,undirected
AF,SP,140,undirected
AF,SU,56,undirected
AF,SW,180,undirected
AF,SY,1085,undirected
AF,SZ,245,undirected
AF,TH,108,undirected
AF,TI,627,undirected
AF,TS,25,undirected
AF,TU,588,undirected
AF,TW,51,undirected
AF,TX,78,undirected
AF,TZ,21,undirected
AF,UG,43,undirected
AF,UK,836,undirected
AF,UP,65,undirected
AF,US,18374,undirected
AF,UZ,40,undirected
AF,VE,177,undirected
AF,VM,303,undirected
AF,WE,36,undirected
AF,YM,286,undirected
AF,ZI,38,undirected
AG,AM,16,undirected
AG,AO,19,undirected
AG,AS,56,undirected
AG,AU,161,undirected
AG,BE,106,undirected
AG,BR,30,undirected
AG,CA,256,undirected
AG,CD,110,undirected
AG,CH,238,undirected
AG,CO,27,undirected
AG,CU,20,undirected
AG,DJ,27,undirected
AG,EG,451,undirected
AG,EI,22,undirected
AG,ET,17,undirected
AG,FR,593,undirected
AG,GB,81,undirected
AG,GH,28,undirected
AG,GM,83,undirected
AG,GR,38,undirected
AG,ID,21,undirected
AG,IN,86,undirected
AG,IR,234,undirected
AG,IS,128,undirected
AG,IT,76,undirected
AG,IZ,350,undirected
AG,JA,65,undirected
AG,JO,35,undirected
AG,KE,27,undirected
AG,KS,21,undirected
AG,KU,72,undirected
AG,LE,82,undirected
AG,LY,232,undirected
AG,ML,252,undirected
AG,MO,730,undirected
AG,MR,37,undirected
AG,MX,41,undirected
AG,NG,19,undirected
AG,NI,197,undirected
AG,NL,35,undirected
AG,NO,23,undirected
AG,OS,78,undirected
AG,PK,147,undirected
AG,PL,20,undirected
AG,PO,88,undirected
AG,QA,110,undirected
AG,RS,149,undirected
AG,RW,17,undirected
AG,SA,249,undirected
AG,SE,21,undirected
AG,SF,162,undirected
AG,SG,104,undirected
AG,SL,19,undirected
AG,SO,21,undirected
AG,SP,392,undirected
AG,SU,91,undirected
AG,SW,62,undirected
AG,SY,154,undirected
AG,SZ,17,undirected
AG,TO,20,undirected
AG,TS,128,undirected
AG,TU,61,undirected
AG,TZ,18,undirected
AG,UK,191,undirected
AG,UP,16,undirected
AG,US,1300,undirected
AG,UV,18,undirected
AG,VE,334,undirected
AG,WA,55,undirected
AG,WE,34,undirected
AG,WI,404,undirected
AG,YM,35,undirected
AJ,AM,1015,undirected
AJ,AR,36,undirected
AJ,AS,37,undirected
AJ,AU,101,undirected
AJ,BE,84,undirected
AJ,BO,121,undirected
AJ,BR,100,undirected
AJ,BU,19,undirected
AJ,CA,65,undirected
AJ,CH,288,undirected
AJ,EG,36,undirected
AJ,EI,16,undirected
AJ,EZ,19,undirected
AJ,FI,75,undirected
AJ,FR,149,undirected
AJ,GG,119,undirected
AJ,GM,245,undirected
AJ,GR,83,undirected
AJ,IN,328,undirected
AJ,IR,407,undirected
AJ,IS,65,undirected
AJ,IT,146,undirected
AJ,IZ,305,undirected
AJ,JA,68,undirected
AJ,KG,38,undirected
AJ,KS,27,undirected
AJ,KZ,190,undirected
AJ,MD,18,undirected
AJ,MG,27,undirected
AJ,MN,25,undirected
AJ,MX,23,undirected
AJ,NI,26,undirected
AJ,NL,64,undirected
AJ,OS,44,undirected
AJ,PK,302,undirected
AJ,PL,51,undirected
AJ,PM,29,undirected
AJ,PO,26,undirected
AJ,QA,47,undirected
AJ,RO,16,undirected
AJ,RP,26,undirected
AJ,RS,1175,undirected
AJ,SA,58,undirected
AJ,SF,19,undirected
AJ,SN,28,undirected
AJ,SO,18,undirected
AJ,SP,50,undirected
AJ,SW,57,undirected
AJ,SY,352,undirected
AJ,SZ,111,undirected
AJ,TU,532,undirected
AJ,TW,310,undirected
AJ,UK,499,undirected
AJ,UP,146,undirected
AJ,US,898,undirected
AJ,UZ,38,undirected
AJ,VE,60,undirected
AL,AS,64,undirected
AL,AU,90,undirected
AL,BE,65,undirected
AL,BR,34,undirected
AL,BU,115,undirected
AL,CA,70,undirected
AL,CH,85,undirected
AL,CI,16,undirected
AL,DA,41,undirected
AL,EG,87,undirected
AL,EI,25,undirected
AL,ER,64,undirected
AL,ET,67,undirected
AL,EZ,21,undirected
AL,FI,22,undirected
AL,FR,244,undirected
AL,GM,146,undirected
AL,GR,593,undirected
AL,HR,73,undirected
AL,HU,125,undirected
AL,IC,16,undirected
AL,IN,46,undirected
AL,IR,24,undirected
AL,IS,34,undirected
AL,IT,162,undirected
AL,IZ,98,undirected
AL,JA,29,undirected
AL,KN,19,undirected
AL,KS,19,undirected
AL,KV,97,undirected
AL,LU,19,undirected
AL,LY,27,undirected
AL,MD,16,undirected
AL,MJ,40,undirected
AL,MK,49,undirected
AL,MY,24,undirected
AL,NI,83,undirected
AL,NL,33,undirected
AL,NO,25,undirected
AL,OS,36,undirected
AL,PL,56,undirected
AL,PO,22,undirected
AL,RB,77,undirected
AL,RI,106,undirected
AL,RO,71,undirected
AL,RS,121,undirected
AL,SI,21,undirected
AL,SP,69,undirected
AL,SU,68,undirected
AL,SW,53,undirected
AL,SY,68,undirected
AL,SZ,81,undirected
AL,TU,150,undirected
AL,UK,1340,undirected
AL,UP,58,undirected
AL,US,2423,undirected
AL,VM,20,undirected
AM,AR,156,undirected
AM,AS,72,undirected
AM,AU,50,undirected
AM,BE,134,undirected
AM,BO,126,undirected
AM,BR,32,undirected
AM,BY,19,undirected
AM,CA,93,undirected
AM,CH,107,undirected
AM,EG,46,undirected
AM,EI,28,undirected
AM,EZ,22,undirected
AM,FI,19,undirected
AM,FR,208,undirected
AM,GG,122,undirected
AM,GM,941,undirected
AM,GR,45,undirected
AM,HU,27,undirected
AM,ID,17,undirected
AM,IN,329,undirected
AM,IR,187,undirected
AM,IS,82,undirected
AM,IT,113,undirected
AM,IZ,182,undirected
AM,JA,40,undirected
AM,JO,33,undirected
AM,KE,22,undirected
AM,KG,44,undirected
AM,KN,24,undirected
AM,KS,20,undirected
AM,KZ,88,undirected
AM,LE,16,undirected
AM,LY,16,undirected
AM,MX,21,undirected
AM,MY,18,undirected
AM,NI,23,undirected
AM,NL,34,undirected
AM,OS,19,undirected
AM,PK,101,undirected
AM,PL,121,undirected
AM,RP,35,undirected
AM,RS,783,undirected
AM,SA,18,undirected
AM,SF,16,undirected
AM,SN,42,undirected
AM,SP,50,undirected
AM,SW,62,undirected
AM,SY,263,undirected
AM,SZ,57,undirected
AM,TU,1433,undirected
AM,TW,107,undirected
AM,TX,26,undirected
AM,UK,199,undirected
AM,UP,434,undirected
AM,US,1888,undirected
AM,VE,26,undirected
AM,VM,25,undirected
AN,PO,17,undirected
AN,SP,21,undirected
AN,UK,22,undirected
AN,US,24,undirected
AO,AU,37,undirected
AO,BC,24,undirected
AO,BR,37,undirected
AO,CA,49,undirected
AO,CF,71,undirected
AO,CG,86,undirected
AO,CH,94,undirected
AO,EI,45,undirected
AO,ET,16,undirected
AO,FR,38,undirected
AO,GB,18,undirected
AO,GH,19,undirected
AO,GM,18,undirected
AO,ID,48,undirected
AO,IN,30,undirected
AO,IR,51,undirected
AO,IZ,28,undirected
AO,KE,42,undirected
AO,KU,23,undirected
AO,LY,22,undirected
AO,MA,80,undirected
AO,MI,21,undirected
AO,MO,17,undirected
AO,MZ,113,undirected
AO,NI,786,undirected
AO,NL,30,undirected
AO,PO,39,undirected
AO,QA,33,undirected
AO,RS,41,undirected
AO,RW,16,undirected
AO,SA,65,undirected
AO,SF,157,undirected
AO,SZ,41,undirected
AO,TP,73,undirected
AO,TZ,18,undirected
AO,UG,48,undirected
AO,UK,79,undirected
AO,US,596,undirected
AO,VE,55,undirected
AO,WA,264,undirected
AO,ZA,27,undirected
AO,ZI,52,undirected
AQ,AS,25,undirected
AQ,GQ,16,undirected
AQ,US,1962,undirected
AQ,WS,44,undirected
AR,AS,399,undirected
AR,AU,53,undirected
AR,BA,16,undirected
AR,BE,80,undirected
AR,BF,179,undirected
AR,BG,19,undirected
AR,BH,31,undirected
AR,BL,471,undirected
AR,BR,910,undirected
AR,BU,26,undirected
AR,CA,382,undirected
AR,CE,26,undirected
AR,CH,311,undirected
AR,CI,685,undirected
AR,CM,16,undirected
AR,CO,308,undirected
AR,CS,68,undirected
AR,CU,92,undirected
AR,DA,49,undirected
AR,DR,23,undirected
AR,EC,178,undirected
AR,EG,67,undirected
AR,EI,110,undirected
AR,EZ,73,undirected
AR,FI,37,undirected
AR,FJ,20,undirected
AR,FR,540,undirected
AR,GH,39,undirected
AR,GK,26,undirected
AR,GM,328,undirected
AR,GR,94,undirected
AR,GT,29,undirected
AR,HA,39,undirected
AR,HK,35,undirected
AR,HO,101,undirected
AR,HR,26,undirected
AR,HU,26,undirected
AR,ID,46,undirected
AR,IN,398,undirected
AR,IR,88,undirected
AR,IS,60,undirected
AR,IT,586,undirected
AR,IZ,60,undirected
AR,JA,196,undirected
AR,JM,57,undirected
AR,JO,17,undirected
AR,KE,27,undirected
AR,KN,53,undirected
AR,KS,129,undirected
AR,LE,20,undirected
AR,LG,19,undirected
AR,LH,20,undirected
AR,LO,23,undirected
AR,LU,43,undirected
AR,LY,16,undirected
AR,MC,22,undirected
AR,ML,23,undirected
AR,MN,18,undirected
AR,MO,36,undirected
AR,MX,603,undirected
AR,MY,36,undirected
AR,NI,216,undirected
AR,NL,140,undirected
AR,NO,66,undirected
AR,NP,23,undirected
AR,NS,115,undirected
AR,NU,78,undirected
AR,NZ,61,undirected
AR,PA,193,undirected
AR,PE,216,undirected
AR,PK,83,undirected
AR,PL,112,undirected
AR,PM,122,undirected
AR,PO,146,undirected
AR,QA,28,undirected
AR,RI,18,undirected
AR,RO,29,undirected
AR,RP,45,undirected
AR,RQ,30,undirected
AR,RS,220,undirected
AR,SA,46,undirected
AR,SF,110,undirected
AR,SG,23,undirected
AR,SI,16,undirected
AR,SN,48,undirected
AR,SP,1517,undirected
AR,SW,71,undirected
AR,SY,148,undirected
AR,SZ,121,undirected
AR,TH,35,undirected
AR,TU,227,undirected
AR,TW,24,undirected
AR,UK,814,undirected
AR,UP,51,undirected
AR,US,4619,undirected
AR,UY,342,undirected
AR,VE,356,undirected
AR,VM,36,undirected
AR,WA,39,undirected
AS,AU,627,undirected
AS,AY,72,undirected
AS,BA,43,undirected
AS,BB,52,undirected
AS,BC,26,undirected
AS,BD,30,undirected
AS,BE,676,undirected
AS,BF,49,undirected
AS,BG,475,undirected
AS,BH,31,undirected
AS,BL,115,undirected
AS,BM,77,undirected
AS,BO,47,undirected
AS,BP,71,undirected
AS,BR,3276,undirected
AS,BT,23,undirected
AS,BU,158,undirected
AS,BX,451,undirected
AS,BY,52,undirected
AS,CA,4147,undirected
AS,CB,322,undirected
AS,CD,97,undirected
AS,CE,494,undirected
AS,CF,109,undirected
AS,CG,20,undirected
AS,CH,10402,undirected
AS,CI,239,undirected
AS,CM,67,undirected
AS,CO,273,undirected
AS,CS,58,undirected
AS,CT,23,undirected
AS,CU,252,undirected
AS,CY,70,undirected
AS,DA,428,undirected
AS,DJ,23,undirected
AS,DR,35,undirected
AS,EC,94,undirected
AS,EG,875,undirected
AS,EI,1783,undirected
AS,EK,88,undirected
AS,EN,82,undirected
AS,ER,127,undirected
AS,ES,83,undirected
AS,ET,88,undirected
AS,EZ,277,undirected
AS,FI,274,undirected
AS,FJ,531,undirected
AS,FM,52,undirected
AS,FR,6731,undirected
AS,GA,343,undirected
AS,GB,21,undirected
AS,GG,40,undirected
AS,GH,5674,undirected
AS,GI,53,undirected
AS,GK,43,undirected
AS,GL,16,undirected
AS,GM,3186,undirected
AS,GQ,18,undirected
AS,GR,757,undirected
AS,GT,21,undirected
AS,GV,71,undirected
AS,GY,101,undirected
AS,HA,62,undirected
AS,HK,1327,undirected
AS,HO,132,undirected
AS,HR,236,undirected
AS,HU,831,undirected
AS,IC,168,undirected
AS,ID,3563,undirected
AS,IM,96,undirected
AS,IN,6288,undirected
AS,IR,527,undirected
AS,IS,804,undirected
AS,IT,2635,undirected
AS,IZ,724,undirected
AS,JA,5874,undirected
AS,JE,154,undirected
AS,JM,179,undirected
AS,JO,496,undirected
AS,KE,305,undirected
AS,KG,29,undirected
AS,KN,399,undirected
AS,KR,22,undirected
AS,KS,1499,undirected
AS,KU,238,undirected
AS,KZ,113,undirected
AS,LA,55,undirected
AS,LE,209,undirected
AS,LG,110,undirected
AS,LH,53,undirected
AS,LI,129,undirected
AS,LO,27,undirected
AS,LS,88,undirected
AS,LU,75,undirected
AS,LY,198,undirected
AS,MA,16,undirected
AS,MC,176,undirected
AS,MD,17,undirected
AS,MG,55,undirected
AS,MI,22,undirected
AS,MK,113,undirected
AS,ML,39,undirected
AS,MN,78,undirected
AS,MO,136,undirected
AS,MP,92,undirected
AS,MR,47,undirected
AS,MT,58,undirected
AS,MU,91,undirected
AS,MV,66,undirected
AS,MX,867,undirected
AS,MY,2149,undirected
AS,MZ,59,undirected
AS,NC,78,undirected
AS,NF,63,undirected
AS,NG,34,undirected
AS,NH,40,undirected
AS,NI,562,undirected
AS,NL,1121,undirected
AS,NO,347,undirected
AS,NP,221,undirected
AS,NR,175,undirected
AS,NS,34,undirected
AS,NU,25,undirected
AS,NZ,9856,undirected
AS,OD,23,undirected
AS,OS,471,undirected
AS,PE,444,undirected
AS,PG,26,undirected
AS,PK,1518,undirected
AS,PL,533,undirected
AS,PM,206,undirected
AS,PO,504,undirected
AS,PP,519,undirected
AS,QA,238,undirected
AS,RB,71,undirected
AS,RI,89,undirected
AS,RO,162,undirected
AS,RP,1545,undirected
AS,RQ,181,undirected
AS,RS,1613,undirected
AS,RW,33,undirected
AS,SA,314,undirected
AS,SE,23,undirected
AS,SF,2861,undirected
AS,SG,47,undirected
AS,SI,71,undirected
AS,SL,28,undirected
AS,SN,2535,undirected
AS,SO,100,undirected
AS,SP,1340,undirected
AS,SU,86,undirected
AS,SW,1504,undirected
AS,SY,716,undirected
AS,SZ,886,undirected
AS,TD,129,undirected
AS,TH,1875,undirected
AS,TN,44,undirected
AS,TS,38,undirected
AS,TT,67,undirected
AS,TU,936,undirected
AS,TW,677,undirected
AS,TZ,107,undirected
AS,UG,158,undirected
AS,UK,15184,undirected
AS,UP,366,undirected
AS,US,50909,undirected
AS,UY,88,undirected
AS,UZ,169,undirected
AS,VC,41,undirected
AS,VE,353,undirected
AS,VM,1769,undirected
AS,WA,61,undirected
AS,WE,26,undirected
AS,WI,16,undirected
AS,WS,101,undirected
AS,YM,94,undirected
AS,ZA,42,undirected
AS,ZI,514,undirected
AU,BE,403,undirected
AU,BG,23,undirected
AU,BK,31,undirected
AU,BO,52,undirected
AU,BR,250,undirected
AU,BU,69,undirected
AU,BX,16,undirected
AU,CA,890,undirected
AU,CH,928,undirected
AU,CI,53,undirected
AU,CO,37,undirected
AU,CU,37,undirected
AU,CY,22,undirected
AU,DA,273,undirected
AU,DJ,35,undirected
AU,EC,107,undirected
AU,EG,549,undirected
AU,EI,232,undirected
AU,EN,54,undirected
AU,ET,19,undirected
AU,EZ,444,undirected
AU,FI,83,undirected
AU,FR,2763,undirected
AU,GB,19,undirected
AU,GG,61,undirected
AU,GH,60,undirected
AU,GM,2266,undirected
AU,GR,546,undirected
AU,HK,85,undirected
AU,HO,75,undirected
AU,HR,105,undirected
AU,HU,571,undirected
AU,IC,69,undirected
AU,ID,188,undirected
AU,IN,444,undirected
AU,IR,1042,undirected
AU,IS,430,undirected
AU,IT,498,undirected
AU,IZ,705,undirected
AU,JA,547,undirected
AU,JO,95,undirected
AU,KE,43,undirected
AU,KN,32,undirected
AU,KS,174,undirected
AU,KU,214,undirected
AU,KZ,37,undirected
AU,LE,109,undirected
AU,LG,77,undirected
AU,LH,38,undirected
AU,LO,38,undirected
AU,LS,19,undirected
AU,LU,91,undirected
AU,LY,336,undirected
AU,MD,16,undirected
AU,MI,28,undirected
AU,MK,33,undirected
AU,MN,28,undirected
AU,MO,28,undirected
AU,MT,50,undirected
AU,MU,25,undirected
AU,MX,162,undirected
AU,MY,155,undirected
AU,NI,2875,undirected
AU,NL,365,undirected
AU,NO,123,undirected
AU,NP,24,undirected
AU,NZ,112,undirected
AU,OS,104,undirected
AU,PE,18,undirected
AU,PK,104,undirected
AU,PL,184,undirected
AU,PM,24,undirected
AU,PO,171,undirected
AU,PP,52,undirected
AU,QA,376,undirected
AU,RB,58,undirected
AU,RI,63,undirected
AU,RO,65,undirected
AU,RP,75,undirected
AU,RS,773,undirected
AU,RW,18,undirected
AU,SA,1090,undirected
AU,SF,283,undirected
AU,SI,44,undirected
AU,SN,147,undirected
AU,SO,16,undirected
AU,SP,575,undirected
AU,SU,22,undirected
AU,SW,412,undirected
AU,SY,699,undirected
AU,SZ,712,undirected
AU,TD,86,undirected
AU,TH,65,undirected
AU,TU,498,undirected
AU,TW,18,undirected
AU,TZ,26,undirected
AU,UG,17,undirected
AU,UK,1452,undirected
AU,UP,169,undirected
AU,US,9191,undirected
AU,UZ,16,undirected
AU,VE,1136,undirected
AU,VM,90,undirected
AU,WE,88,undirected
AU,YM,76,undirected
AV,GJ,19,undirected
AV,US,33,undirected
AY,CA,42,undirected
AY,CH,139,undirected
AY,FR,136,undirected
AY,GL,43,undirected
AY,GM,249,undirected
AY,IN,24,undirected
AY,OS,42,undirected
AY,RS,32,undirected
AY,SF,32,undirected
AY,SZ,25,undirected
AY,UK,120,undirected
AY,US,290,undirected
BA,BE,73,undirected
BA,BF,16,undirected
BA,BG,38,undirected
BA,BR,20,undirected
BA,CA,492,undirected
BA,CH,78,undirected
BA,DA,66,undirected
BA,EG,55,undirected
BA,EI,23,undirected
BA,FI,21,undirected
BA,FR,83,undirected
BA,GM,36,undirected
BA,ID,16,undirected
BA,IN,84,undirected
BA,IR,359,undirected
BA,IS,43,undirected
BA,IT,18,undirected
BA,IZ,148,undirected
BA,JA,47,undirected
BA,JO,60,undirected
BA,KE,45,undirected
BA,KS,27,undirected
BA,KU,182,undirected
BA,LE,54,undirected
BA,LU,19,undirected
BA,LY,53,undirected
BA,MO,28,undirected
BA,MU,272,undirected
BA,MY,24,undirected
BA,NI,20,undirected
BA,PK,217,undirected
BA,QA,123,undirected
BA,RP,38,undirected
BA,RS,244,undirected
BA,SA,465,undirected
BA,SF,22,undirected
BA,SP,23,undirected
BA,SU,23,undirected
BA,SW,58,undirected
BA,SY,323,undirected
BA,SZ,42,undirected
BA,TU,90,undirected
BA,UK,394,undirected
BA,US,487,undirected
BA,VE,47,undirected
BA,YM,75,undirected
BB,BF,35,undirected
BB,BH,16,undirected
BB,BR,49,undirected
BB,CA,109,undirected
BB,CH,28,undirected
BB,DO,25,undirected
BB,EI,36,undirected
BB,FR,33,undirected
BB,GJ,39,undirected
BB,GM,20,undirected
BB,GY,213,undirected
BB,HA,56,undirected
BB,IN,196,undirected
BB,JA,18,undirected
BB,JM,181,undirected
BB,KS,28,undirected
BB,MX,42,undirected
BB,PM,27,undirected
BB,SF,65,undirected
BB,SP,22,undirected
BB,ST,58,undirected
BB,TD,153,undirected
BB,UK,160,undirected
BB,US,856,undirected
BB,VE,22,undirected
BC,CA,64,undirected
BC,CF,23,undirected
BC,CH,59,undirected
BC,ER,18,undirected
BC,ET,18,undirected
BC,FR,17,undirected
BC,GH,55,undirected
BC,GM,43,undirected
BC,ID,35,undirected
BC,IN,33,undirected
BC,IR,39,undirected
BC,IT,19,undirected
BC,JA,19,undirected
BC,KE,127,undirected
BC,LT,51,undirected
BC,MI,36,undirected
BC,MZ,61,undirected
BC,NI,83,undirected
BC,PL,72,undirected
BC,RW,36,undirected
BC,SF,644,undirected
BC,SU,17,undirected
BC,SZ,24,undirected
BC,TZ,54,undirected
BC,UG,61,undirected
BC,UK,41,undirected
BC,US,184,undirected
BC,WA,127,undirected
BC,WZ,52,undirected
BC,ZA,70,undirected
BC,ZI,186,undirected
BD,CA,206,undirected
BD,CH,23,undirected
BD,CJ,18,undirected
BD,CU,21,undirected
BD,EI,19,undirected
BD,FR,22,undirected
BD,GM,20,undirected
BD,IN,19,undirected
BD,IT,35,undirected
BD,JA,39,undirected
BD,MX,19,undirected
BD,NL,50,undirected
BD,NO,23,undirected
BD,RO,17,undirected
BD,RP,16,undirected
BD,SN,56,undirected
BD,SP,45,undirected
BD,SZ,51,undirected
BD,TZ,57,undirected
BD,UK,257,undirected
BD,US,1126,undirected
BE,BG,88,undirected
BE,BK,21,undirected
BE,BO,135,undirected
BE,BR,787,undirected
BE,BT,109,undirected
BE,BU,204,undirected
BE,BX,27,undirected
BE,CA,790,undirected
BE,CB,29,undirected
BE,CD,107,undirected
BE,CE,25,undirected
BE,CF,65,undirected
BE,CG,76,undirected
BE,CH,843,undirected
BE,CI,85,undirected
BE,CM,28,undirected
BE,CO,39,undirected
BE,CS,17,undirected
BE,CU,138,undirected
BE,CY,59,undirected
BE,DA,239,undirected
BE,EC,29,undirected
BE,EG,505,undirected
BE,EI,818,undirected
BE,EK,21,undirected
BE,EN,69,undirected
BE,ER,27,undirected
BE,ET,28,undirected
BE,EZ,246,undirected
BE,FI,272,undirected
BE,FR,6485,undirected
BE,GB,16,undirected
BE,GG,68,undirected
BE,GH,31,undirected
BE,GM,1958,undirected
BE,GR,613,undirected
BE,GV,20,undirected
BE,HA,20,undirected
BE,HK,80,undirected
BE,HR,125,undirected
BE,HU,298,undirected
BE,IC,116,undirected
BE,ID,92,undirected
BE,IN,479,undirected
BE,IR,168,undirected
BE,IS,178,undirected
BE,IT,1082,undirected
BE,IV,18,undirected
BE,IZ,323,undirected
BE,JA,513,undirected
BE,JM,46,undirected
BE,JO,126,undirected
BE,KE,86,undirected
BE,KN,95,undirected
BE,KS,186,undirected
BE,KU,37,undirected
BE,KV,25,undirected
BE,KZ,40,undirected
BE,LE,51,undirected
BE,LG,153,undirected
BE,LH,51,undirected
BE,LI,27,undirected
BE,LO,57,undirected
BE,LS,76,undirected
BE,LU,191,undirected
BE,LY,113,undirected
BE,MJ,25,undirected
BE,MK,23,undirected
BE,ML,120,undirected
BE,MN,47,undirected
BE,MO,106,undirected
BE,MT,47,undirected
BE,MU,30,undirected
BE,MX,164,undirected
BE,MY,155,undirected
BE,NI,130,undirected
BE,NL,1319,undirected
BE,NO,567,undirected
BE,NZ,166,undirected
BE,OS,68,undirected
BE,PE,60,undirected
BE,PK,347,undirected
BE,PL,1856,undirected
BE,PM,73,undirected
BE,PO,321,undirected
BE,PP,131,undirected
BE,QA,56,undirected
